time_armenia,project_timezone,sun_altitude_deg,sun_azimuth_deg,sun_enu_x_east,sun_enu_y_north,sun_enu_z_up,sun_above_horizon
2026-06-21T14:30:00+04:00,Asia/Yerevan,65.37000187687548,233.07348622434614,-0.33315817362292177,-0.2503833965824892,0.9090180339597532,True
2026-06-21T14:40:00+04:00,Asia/Yerevan,63.80857536889354,236.99057157797006,-0.37012577148026465,-0.24044908871612267,0.8973244391086901,True
2026-06-21T14:50:00+04:00,Asia/Yerevan,62.17940005866545,240.54738543278276,-0.40638897661291057,-0.22948034697847938,0.8844132348840942,True
2026-06-21T15:00:00+04:00,Asia/Yerevan,60.494566530129426,243.79303411601023,-0.44187877659271185,-0.21749804783127688,0.8703089945453351,True
2026-06-21T15:10:00+04:00,Asia/Yerevan,58.76399520145631,246.77105764864422,-0.47652763120059594,-0.20452499675395272,0.8550385619404217,True
2026-06-21T15:20:00+04:00,Asia/Yerevan,56.995837744129766,249.51932117831328,-0.5102696009846365,-0.19058588481928537,0.8386310003920854,True
2026-06-21T15:30:00+04:00,Asia/Yerevan,55.1968204951007,252.07039189440897,-0.5430404727669647,-0.17570724167964086,0.8211175373589118,True
2026-06-21T15:40:00+04:00,Asia/Yerevan,53.37252781592018,254.45212101165993,-0.5747778818629848,-0.15991738505259068,0.8025315049759992,True
2026-06-21T15:50:00+04:00,Asia/Yerevan,51.527631172300154,256.6882765949347,-0.6054214307780322,-0.14324636680309666,0.7829082765895332,True
2026-06-21T16:00:00+04:00,Asia/Yerevan,49.66607230125491,258.79914941781504,-0.6349128041568202,-0.1257259157245392,0.7622851994056749,True
2026-06-21T16:10:00+04:00,Asia/Yerevan,47.79120892985369,260.8020976352697,-0.6631958797665545,-0.1073893771277462,0.7407015233822464,True
2026-06-21T16:20:00+04:00,Asia/Yerevan,45.905930574974946,262.7120195583678,-0.6902168353015584,-0.08827164935379155,0.7181983264994865,True
2026-06-21T16:30:00+04:00,Asia/Yerevan,44.01275071554588,264.54175565999077,-0.7159242508076746,-0.06840911733067259,0.694818436551239,True
2026-06-21T16:40:00+04:00,Asia/Yerevan,42.11388041810229,266.3024262816324,-0.7402692065299004,-0.04783958330157252,0.6706063496069239,True
2026-06-21T16:50:00+04:00,Asia/Yerevan,40.211287439847545,268.0037133849928,-0.7632053759982935,-0.02660219485600377,0.6456081452987925,True
2026-06-21T17:00:00+04:00,Asia/Yerevan,38.30674396264533,269.65409481614563,-0.7846891141744936,-0.004737370401360186,0.6198713990964004,True
2026-06-21T17:10:00+04:00,Asia/Yerevan,36.401865415643734,271.2610388697854,-0.8046795404911721,0.0177132777829212,0.5934450917356224,True
2026-06-21T17:20:00+04:00,Asia/Yerevan,34.498142298294354,272.83116595781763,-0.8231386166268854,0.04070702276234263,0.566379515974407,True
2026-06-21T17:30:00+04:00,Asia/Yerevan,32.59696649154605,274.37038315395904,-0.8400312188680014,0.06420010428395764,0.5387261808535658,True
2026-06-21T17:40:00+04:00,Asia/Yerevan,30.699653217157525,275.8839964228352,-0.8553252049207024,0.0881478120782567,0.5105377136443251,True
2026-06-21T17:50:00+04:00,Asia/Yerevan,28.80745955234124,277.37680449472924,-0.8689914750455096,0.11250457096674595,0.48186775967044954,True
2026-06-21T18:00:00+04:00,Asia/Yerevan,26.921600211620248,278.8531776264065,-0.8810040273989563,0.1372240276141165,0.452770880194585,True
2026-06-21T18:10:00+04:00,Asia/Yerevan,25.0432611569274,280.3171238868999,-0.8913400074766842,0.16225913875870981,0.42330244856455335,True
2026-06-21T18:20:00+04:00,Asia/Yerevan,23.173611479543272,281.77234511127904,-0.8999797515646147,0.1875622607539205,0.393518544816598,True
2026-06-21T18:30:00+04:00,Asia/Yerevan,21.31381390595414,283.22228425893485,-0.9069068241156458,0.213085240249748,0.36347584893659746,True
2026-06-21T18:40:00+04:00,Asia/Yerevan,19.465034207688507,284.67016558074414,-0.9121080489810378,0.23877950584162247,0.3332315329827526,True
2026-06-21T18:50:00+04:00,Asia/Yerevan,17.62844973800569,286.11902872798174,-0.9155735344375353,0.2645961605124145,0.30284315227465197,True
2026-06-21T19:00:00+04:00,Asia/Yerevan,15.8052572725081,287.57175771328235,-0.9172966919628276,0.29048607469119714,0.2723685358563899,True
2026-06-21T19:10:00+04:00,Asia/Yerevan,13.996680293328485,289.0311054508045,-0.917274248724066,0.3163999797517955,0.24186567644203613,True
2026-06-21T19:20:00+04:00,Asia/Yerevan,12.203975825505763,290.49971445096264,-0.9155062537560339,0.3422885617732022,0.21139262005288947,True
2026-06-21T19:30:00+04:00,Asia/Yerevan,10.428440907741363,291.9801341183172,-0.9119960778175739,0.36810255538336967,0.18100735555660477,True
2026-06-21T19:40:00+04:00,Asia/Yerevan,8.671418756587565,293.47483499430825,-0.9067504069269882,0.39379283750747096,0.1507677043187834,True
2026-06-21T19:50:00+04:00,Asia/Yerevan,6.934304662053955,294.9862201955555,-0.8997792295889826,0.4193105208430752,0.12073121017601866,True
2026-06-21T20:00:00+04:00,Asia/Yerevan,5.218551633059819,296.516634220042,-0.8910958177380611,0.4446070468831148,0.09095502994124066,True
2026-06-21T20:10:00+04:00,Asia/Yerevan,3.525675791811232,298.0683692258064,-0.8807167014346822,0.46963427831121357,0.06149582464784531,True
2026-06-21T20:20:00+04:00,Asia/Yerevan,1.857261497184494,299.64366882754996,-0.8686616373631235,0.49434459059204994,0.032409651741354205,True
2026-06-21T20:30:00+04:00,Asia/Yerevan,0.21496615723572537,301.2447294055654,-0.8549535711909024,0.5186909625839884,0.003751858421931477,True
2026-06-21T20:40:00+04:00,Asia/Yerevan,-1.3994753295474354,302.87369887758877,-0.8396185938620211,0.5426270660007204,-0.024423023658269524,False
2026-06-21T20:50:00+04:00,Asia/Yerevan,-2.984246586537158,304.5326728483566,-0.8226858919076565,0.5661073535518564,-0.052061382142787715,False
2026-06-21T21:00:00+04:00,Asia/Yerevan,-4.537446330233532,306.2236880245162,-0.8041876918684926,0.5890871455958522,-0.07911062596742373,False
2026-06-21T21:10:00+04:00,Asia/Yerevan,-6.057085630049644,307.94871276536276,-0.7841591989357108,0.6115227151390623,-0.10551928541007853,False
2026-06-21T21:20:00+04:00,Asia/Yerevan,-7.541086011477307,309.70963463538493,-0.762638529926821,0.6333713710206288,-0.13123711000515947,False
