source_panel_thermal_name,case_key,snapshot_code,wind_code,equivalent_panel_count,ku_central_min_mm_per_C,ku_central_max_mm_per_C,ku_upper_mm_per_C,u_rms_central_min_mm_mean,u_rms_central_min_mm_p95,u_rms_central_min_mm_max,u_rms_central_max_mm_mean,u_rms_central_max_mm_p95,u_rms_central_max_mm_max,u_rms_central_mid_mm_mean,u_rms_central_mid_mm_p95,u_rms_central_mid_mm_max,u_rms_upper_mm_mean,u_rms_upper_mm_p95,u_rms_upper_mm_max,u_peak_to_peak_central_max_mm_mean,u_peak_to_peak_central_max_mm_p95,u_peak_to_peak_central_max_mm_max,u_peak_to_peak_upper_mm_mean,u_peak_to_peak_upper_mm_p95,u_peak_to_peak_upper_mm_max,u_max_abs_from_mean_central_max_mm_mean,u_max_abs_from_mean_central_max_mm_p95,u_max_abs_from_mean_central_max_mm_max,u_max_abs_from_mean_upper_mm_mean,u_max_abs_from_mean_upper_mm_p95,u_max_abs_from_mean_upper_mm_max,panels_u_rms_upper_ge_0p01_mm_count,panels_u_rms_upper_ge_0p01_mm_fraction,panels_u_rms_upper_ge_0p025_mm_count,panels_u_rms_upper_ge_0p025_mm_fraction,panels_u_rms_upper_ge_0p05_mm_count,panels_u_rms_upper_ge_0p05_mm_fraction,panels_u_rms_upper_ge_0p1_mm_count,panels_u_rms_upper_ge_0p1_mm_fraction,panels_u_rms_upper_ge_0p2_mm_count,panels_u_rms_upper_ge_0p2_mm_fraction,max_u_rms_upper_panel_id,max_u_rms_upper_panel_x_m,max_u_rms_upper_panel_y_m,max_u_rms_upper_panel_delta_rms_C,max_u_rms_upper_panel_u_rms_mm
panel_thermal_summer_solstice_evening_v00.csv,summer_solstice,evening,v00,3737,0.08,0.096,0.16,0.023860834437156662,0.06369049063442274,0.43904976508819393,0.028633001324588,0.07642858876130729,0.5268597181058328,0.02624691788087233,0.070059539697865,0.48295474159701335,0.047721668874313325,0.12738098126884548,0.8780995301763879,0.07958964280893223,0.21124162571783509,1.4459487358870828,0.13264940468155376,0.3520693761963918,2.409914559811805,0.04340671634939897,0.12209763902338461,0.8894784815238186,0.0723445272489983,0.20349606503897436,1.482464135873031,3337,0.892962269199893,2582,0.690928552314691,886,0.2370885737222371,252,0.06743377040406744,108,0.028900187316028902,P_0065_0020,24.286500000000004,-10.9485,5.488122063602424,0.8780995301763879
panel_thermal_summer_solstice_evening_v02.csv,summer_solstice,evening,v02,3737,0.08,0.096,0.16,0.0134039114427568,0.02675985323169067,0.3836431033873819,0.016084693731308157,0.03211182387802881,0.4603717240648582,0.014744302587032476,0.029435838554859737,0.42200741372612005,0.0268078228855136,0.05351970646338134,0.7672862067747638,0.044455162026797494,0.09004231069908684,1.2606197658576912,0.07409193671132917,0.1500705178318114,2.101032943096152,0.024227997652118055,0.049214259994644995,0.8136906188724259,0.04037999608686343,0.08202376665774165,1.356151031454043,2559,0.6847738827936848,1338,0.35804120952635804,207,0.055392025689055394,114,0.030505753278030505,67,0.01792881990901793,P_0065_0020,24.286500000000004,-10.9485,4.795538792342273,0.7672862067747638
panel_thermal_summer_solstice_evening_v05.csv,summer_solstice,evening,v05,3737,0.08,0.096,0.16,0.010775152402656415,0.018653774834544144,0.34681324875976643,0.012930182883187698,0.02238452980145297,0.4161758985117197,0.011852667642922057,0.020519152317998557,0.3814945736357431,0.02155030480531283,0.03730754966908829,0.6936264975195329,0.03558547643653449,0.06076869546026573,1.1341289075667285,0.059309127394224136,0.1012811591004429,1.8902148459445474,0.019393949959613545,0.03427010314349671,0.7535706977645384,0.032323249932689244,0.05711683857249451,1.2559511629408975,2403,0.643029167781643,576,0.15413433235215412,132,0.035322451164035325,95,0.025421461065025422,59,0.01578806529301579,P_0065_0020,24.286500000000004,-10.9485,4.33516560949708,0.6936264975195329
panel_thermal_summer_solstice_evening_v10.csv,summer_solstice,evening,v10,3737,0.08,0.096,0.16,0.008861698370041159,0.013134338729797633,0.312154773199768,0.01063403804404939,0.01576120647575716,0.3745857278397216,0.009747868207045273,0.014447772602777397,0.3433702505197448,0.017723396740082317,0.026268677459595265,0.624309546399536,0.029087467052710637,0.044430843216974575,1.0034410178318975,0.04847911175451772,0.0740514053616243,1.672401696386496,0.015895596523065072,0.023449805497579287,0.6879746028608045,0.026492660871775115,0.039083009162632146,1.1466243381013408,2282,0.6106502542146106,200,0.05351886540005352,102,0.027294621354027295,79,0.02113995183302114,50,0.01337971635001338,P_0065_0025,24.286500000000004,-7.0335,3.9019346649971,0.624309546399536
panel_thermal_summer_solstice_morning_v00.csv,summer_solstice,morning,v00,3737,0.08,0.096,0.16,0.011457708690149325,0.01775023664917001,0.48024112768794597,0.01374925042817919,0.021300283979004006,0.5762893532255351,0.012603479559164256,0.019525260314087006,0.5282652404567405,0.02291541738029865,0.03550047329834002,0.9604822553758919,0.038125464860256225,0.06032446689260614,1.5578962050188112,0.06354244143376037,0.10054077815434358,2.596493675031352,0.02081583004519293,0.030638516204632506,1.1091866279446871,0.03469305007532155,0.05106419367438751,1.848644379907812,2223,0.5948621889215948,1618,0.43296762108643294,47,0.012576933369012578,47,0.012576933369012578,47,0.012576933369012578,P_0000_0030,-26.6085,-3.1184999999999974,6.003014096099324,0.9604822553758919
panel_thermal_summer_solstice_morning_v02.csv,summer_solstice,morning,v02,3737,0.08,0.096,0.16,0.009213914203503324,0.013711626731621648,0.4138237456427495,0.011056697044203987,0.016453952077945977,0.49658849477129935,0.010135305623853655,0.015082789404783813,0.45520612020702445,0.018427828407006647,0.027423253463243296,0.827647491285499,0.03040865105341391,0.04649331924101903,1.2475381410451694,0.05068108508902318,0.07748886540169837,2.0792302350752823,0.016706090086251818,0.0236069616048714,0.860966674000005,0.027843483477086366,0.039344936008119,1.4349444566666751,2214,0.5924538399785925,487,0.1303184372491303,47,0.012576933369012578,47,0.012576933369012578,45,0.012041744715012041,P_0000_0030,-26.6085,-3.1184999999999974,5.172796820534368,0.827647491285499
panel_thermal_summer_solstice_morning_v05.csv,summer_solstice,morning,v05,3737,0.08,0.096,0.16,0.008194600171315904,0.01191258177642955,0.38075749330788383,0.009833520205579085,0.01429509813171546,0.4569089919694606,0.009014060188447495,0.013103839954072506,0.4188332426386722,0.016389200342631808,0.0238251635528591,0.7615149866157677,0.026909567572252848,0.04032733111199472,1.102004983085415,0.04484927928708809,0.06721221851999121,1.836674971809025,0.01483486547058983,0.020491708269357964,0.7445728704213889,0.024724775784316384,0.03415284711559661,1.240954784035648,2199,0.5884399250735884,77,0.020604763179020606,47,0.012576933369012578,47,0.012576933369012578,45,0.012041744715012041,P_0000_0030,-26.6085,-3.1184999999999974,4.759468666348548,0.7615149866157677
panel_thermal_summer_solstice_morning_v10.csv,summer_solstice,morning,v10,3737,0.08,0.096,0.16,0.007242210652697587,0.010263496001893493,0.3475856601269577,0.008690652783237105,0.012316195202272192,0.4171027921523492,0.007966431717967345,0.011289845602082842,0.38234422613965346,0.014484421305395173,0.020526992003786985,0.6951713202539154,0.023685923461061662,0.034785649534983164,0.9764028424076386,0.03947653910176944,0.05797608255830527,1.6273380706793978,0.01311336735751841,0.017638618565933305,0.6398538787517687,0.021855612262530685,0.029397697609888838,1.0664231312529477,2159,0.5777361519935778,52,0.013914905004013914,47,0.012576933369012578,47,0.012576933369012578,45,0.012041744715012041,P_0000_0030,-26.6085,-3.1184999999999974,4.344820751586971,0.6951713202539154
panel_thermal_summer_solstice_peak_v00.csv,summer_solstice,peak,v00,3737,0.08,0.096,0.16,0.04164498367545184,0.11896579474778445,0.36352125082032644,0.04997398041054221,0.14275895369734135,0.4362255009843917,0.045809482042997035,0.1308623742225629,0.39987337590235905,0.08328996735090367,0.2379315894955689,0.7270425016406529,0.13741430758841963,0.3681965821856192,1.084054692546358,0.22902384598069936,0.6136609703093653,1.8067578209105966,0.07554988537024217,0.21549056385551607,0.599658856548861,0.1259164756170703,0.3591509397591935,0.999431427581435,3715,0.9941129248059941,3459,0.9256087770939256,2377,0.636071715279636,833,0.2229060743912229,300,0.08027829810008028,P_0025_0038,-7.0335,3.145500000000002,4.54401563525408,0.7270425016406529
panel_thermal_summer_solstice_peak_v02.csv,summer_solstice,peak,v02,3737,0.08,0.096,0.16,0.023661795977987628,0.09047827108144699,0.2974258884781523,0.02839415517358515,0.10857392529773638,0.35691106617378276,0.026027975575786393,0.09952609818959168,0.32716847732596754,0.047323591955975255,0.18095654216289397,0.5948517769563046,0.0775021775285909,0.2849551548582898,0.9822946302985965,0.12917029588098483,0.4749252580971497,1.6371577171643277,0.04318048870998061,0.1714300104146549,0.5141183901819861,0.07196748118330103,0.28571668402442485,0.8568639836366435,3395,0.9084827401659085,2286,0.6117206315226117,728,0.19480867005619482,389,0.10409419320310409,167,0.04468825260904469,P_0026_0042,-6.250499999999999,6.277500000000003,3.717823605976904,0.5948517769563046
panel_thermal_summer_solstice_peak_v05.csv,summer_solstice,peak,v05,3737,0.08,0.096,0.16,0.020334000832294304,0.08159435375058761,0.27761811795664715,0.02440080099875316,0.09791322450070514,0.33314174154797654,0.022367400915523732,0.08975378912564638,0.3053799297523119,0.04066800166458861,0.16318870750117523,0.5552362359132943,0.0662446763607612,0.2546019545989395,0.9082342802337698,0.11040779393460202,0.42433659099823245,1.5137238003896165,0.03725116514917173,0.15434879525178088,0.4764935334244983,0.06208527524861956,0.2572479920863015,0.7941558890408306,3265,0.8736954776558737,1739,0.46534653465346537,606,0.16216216216216217,319,0.08536259031308537,148,0.039603960396039604,P_0026_0042,-6.250499999999999,6.277500000000003,3.470226474458089,0.5552362359132943
