panel_id,control_point_id,x_m,y_m,z_m,projected_radius_m,azimuth_deg,normal_x,normal_y,normal_z,clipped_to_aperture
14,NY,1.584752389,-0.700637603,-26.944343874,1.732724209,336.149216667,-0.058694532920,0.025949540859,0.997938662010,false
15,C,-0.967149714,1.375670945,-26.947581541,1.681620979,125.108696701,0.035820359767,-0.050950775734,0.998058575575,false
15,PX,-0.614915478,1.375670945,-26.957919215,1.506848232,114.084315796,0.022774647320,-0.050950775734,0.998441452410,false
15,NX,-1.319383950,1.375670945,-26.932633652,1.906107173,133.803535143,0.048866072214,-0.050950775734,0.997504950082,false
15,PY,-0.967149714,1.727905181,-26.927290341,1.980160317,119.236779310,0.035820359767,-0.063996488182,0.997307049673,false
15,NY,-0.967149714,1.023436709,-26.963256456,1.408119763,133.380302358,0.035820359767,-0.037905063287,0.998639128015,false
16,C,-0.223433979,-1.724224594,-26.943962715,1.738641192,262.616460751,0.008275332551,0.063860170156,0.997924545013,false
16,PX,0.128800257,-1.724224594,-26.944581274,1.729028617,274.272082830,-0.004770379896,0.063860170156,0.997947454600,false
16,NX,-0.575668215,-1.724224594,-26.938738940,1.817785561,251.537341420,0.021321044999,0.063860170156,0.997731071836,false
16,PY,-0.223433979,-1.371990358,-26.964193289,1.390064849,260.750359620,0.008275332551,0.050814457709,0.998673825510,false
16,NY,-0.223433979,-2.076458830,-26.919108380,2.088445359,263.858411419,0.008275332551,0.076905882603,0.997004014080,false
17,C,1.371665483,1.156041121,-26.940343404,1.793849846,40.124224801,-0.050802425297,-0.042816337823,0.997790496447,false
17,PX,1.723899719,1.156041121,-26.920099158,2.075635160,33.845666979,-0.063848137744,-0.042816337823,0.997040709561,false
17,NX,1.019431247,1.156041121,-26.955970190,1.541321232,48.593199067,-0.037756712850,-0.042816337823,0.998369266279,false
17,PY,1.371665483,1.508275357,-26.922920333,2.038715466,47.715787237,-0.050802425297,-0.055862050271,0.997145197513,false
17,NY,1.371665483,0.803806885,-26.953152474,1.589833861,30.370641974,-0.050802425297,-0.029770625376,0.998264906450,false
18,C,-1.845831774,0.076330939,-26.936723606,1.847409361,177.631988851,0.068364139759,-0.002827071811,0.997656429869,false
18,PX,-1.493597537,0.076330939,-26.958548551,1.495546728,177.074419965,0.055318427312,-0.002827071811,0.998464761153,false
18,NX,-2.198066010,0.076330939,-26.910270891,2.199390960,178.011122557,0.081409852207,-0.002827071811,0.996676699652,false
18,PY,-1.845831774,0.428565175,-26.933422303,1.894930881,166.928664173,0.068364139759,-0.015872784259,0.997534159372,false
18,NY,-1.845831774,-0.275903297,-26.935418735,1.866338009,188.501271888,0.068364139759,0.010218640636,0.997608101300,false
19,C,1.346392584,-1.339840451,-26.933103322,1.899459246,315.139752901,-0.049866392018,0.049623720403,0.997522345274,false
19,PX,1.698626821,-1.339840451,-26.913184399,2.163447598,321.734379894,-0.062912104465,0.049623720403,0.996784607368,false
19,NX,0.994158348,-1.339840451,-26.948403974,1.668389420,306.575324948,-0.036820679571,0.049623720403,0.998089036073,false
