panel_id,x_m,y_m,z_m,projected_radius_m,azimuth_deg,normal_x,normal_y,normal_z,projected_area_m2,equivalent_cell_size_m
578,-8.360512920,6.536683272,-24.826872447,10.612558810,141.979856872,0.309648626678,-0.242099380459,0.919513794338,0.612686207723,0.782742746835
579,1.750829829,-10.476450901,-24.822944455,10.621743198,279.487620922,-0.064845549230,0.388016700036,0.919368313158,0.612686207723,0.782742746835
580,5.790731950,8.915373023,-24.819015842,10.630919652,56.995384972,-0.214471553698,-0.330199000840,0.919222808953,0.612686207723,0.782742746835
581,-10.301029841,-2.664631481,-24.815086606,10.640088192,194.503149022,0.381519623756,0.098690054868,0.919077281712,0.612686207723,0.782742746835
582,9.403680710,-4.997728475,-24.811156748,10.649248837,332.010913072,-0.348284470737,0.185101054625,0.918931731425,0.612686207723,0.782742746835
583,-3.561122487,10.045891275,-24.807226268,10.658401610,109.518677122,0.131893425455,-0.372070047224,0.918786158081,0.612686207723,0.782742746835
584,-4.163610480,-9.821450846,-24.803295165,10.667546529,247.026441172,0.154207795552,0.363757438756,0.918640561668,0.612686207723,0.782742746835
585,9.712723642,4.433347774,-24.799363439,10.676683616,24.534205222,-0.359730505257,-0.164198065720,0.918494942175,0.612686207723,0.782742746835
586,-10.165228047,3.294652616,-24.795431089,10.685812890,162.041969272,0.376489927667,-0.122024170979,0.918349299593,0.612686207723,0.782742746835
587,5.274515457,-9.303822219,-24.791498116,10.694934370,299.549733322,-0.195352424316,0.344586008119,0.918203633908,0.612686207723,0.782742746835
588,2.397419290,10.432115127,-24.787564518,10.704048078,77.057497372,-0.088793307031,-0.386374634317,0.918057945112,0.612686207723,0.782742746835
589,-8.822073465,-6.078049779,-24.783630296,10.713154033,214.565261422,0.326743461665,0.225112954792,0.917912233192,0.612686207723,0.782742746835
590,10.619797332,-1.478714998,-24.779695450,10.722252255,352.073025472,-0.393325827114,0.054767222136,0.917766498138,0.612686207723,0.782742746835
591,-6.837642574,8.270934743,-24.775759978,10.731342763,129.580789522,0.253246021273,-0.306330916403,0.917620739938,0.612686207723,0.782742746835
592,-0.545532648,-10.726562157,-24.771823882,10.740425577,267.088553572,0.020204912889,0.397280079880,0.917474958582,0.612686207723,0.782742746835
593,7.654409569,7.547302816,-24.767887160,10.749500716,44.596317622,-0.283496650721,-0.279529733918,0.917329154059,0.612686207723,0.782742746835
594,-10.751314567,-0.394999749,-24.763949812,10.758568201,182.104081672,0.398196835826,0.014629620337,0.917183326357,0.612686207723,0.782742746835
595,8.201403893,-6.977018561,-24.760011838,10.767628049,319.611845722,-0.303755699728,0.258408094834,0.917037475465,0.612686207723,0.782742746835
596,-1.335673610,10.693587513,-24.756073237,10.776680281,97.119609773,0.049469392966,-0.396058796761,0.916891601373,0.612686207723,0.782742746835
597,-6.243766288,-8.794728222,-24.752134010,10.785724916,234.627373823,0.231250603254,0.325730674893,0.916745704069,0.612686207723,0.782742746835
598,10.553547616,2.269255109,-24.748194156,10.794761972,12.135137873,-0.390872133934,-0.084046485501,0.916599783542,0.612686207723,0.782742746835
599,-9.322508850,5.460104289,-24.744253674,10.803791469,149.642901923,0.345278105571,-0.202226084776,0.916453839781,0.612686207723,0.782742746835
600,3.188540882,-10.331995994,-24.740312565,10.812813426,287.150665973,-0.118094106759,0.382666518314,0.916307872775,0.612686207723,0.782742746835
601,4.631890503,9.780467710,-24.736370828,10.821827862,64.658430023,-0.171551500118,-0.362239544827,0.916161882513,0.612686207723,0.782742746835
602,-10.030364176,-4.086413689,-24.732428463,10.830834794,202.166194073,0.371494969482,0.151348655158,0.916015868984,0.612686207723,0.782742746835
603,10.164850228,-3.765345437,-24.728485469,10.839834243,339.673958123,-0.376475934375,0.139457238409,0.915869832177,0.612686207723,0.782742746835
604,-4.955897577,9.650705140,-24.724541846,10.848826227,117.181722173,0.183551762103,-0.357433523717,0.915723772080,0.612686207723,0.782742746835
605,-2.867005386,-10.472456001,-24.720597594,10.857810763,254.689486223,0.106185384679,0.387868740772,0.915577688682,0.612686207723,0.782742746835
606,9.195679528,5.790212144,-24.716652713,10.866787872,32.197250273,-0.340580723265,-0.214452301612,0.915431581973,0.612686207723,0.782742746835
607,-10.700665294,1.943673068,-24.712707202,10.875757570,169.705014323,0.396320936814,-0.071987891404,0.915285451941,0.612686207723,0.782742746835
608,6.582825465,-8.668537115,-24.708761061,10.884719877,307.212778373,-0.243808350545,0.321056930169,0.915139298574,0.612686207723,0.782742746835
609,1.002366034,10.847461141,-24.704814290,10.893674811,84.720542423,-0.037124667938,-0.401757820055,0.914993121862,0.612686207723,0.782742746835
610,-8.073093674,-7.327505271,-24.700866888,10.902622389,222.228306473,0.299003469395,0.271389084110,0.914846921794,0.612686207723,0.782742746835
611,10.911446863,-0.050263263,-24.696918856,10.911562630,359.736070523,-0.404127661588,0.001861602332,0.914700698358,0.612686207723,0.782742746835
612,-8.018367979,7.413703398,-24.692970192,10.920495553,137.243834573,0.296976591796,-0.274581607338,0.914554451543,0.612686207723,0.782742746835
613,0.905349673,-10.891858848,-24.689020896,10.929421174,274.751598623,-0.033531469379,0.403402179548,0.914408181338,0.612686207723,0.782742746835
614,6.695227073,8.649925185,-24.685070969,10.938339511,52.259362673,-0.247971373092,-0.320367599437,0.914261887731,0.612686207723,0.782742746835
615,-10.788574494,-1.857136434,-24.681120409,10.947250584,189.767126723,0.399576833109,0.068782830881,0.914115570712,0.612686207723,0.782742746835
616,9.217127263,-5.922996239,-24.677169217,10.956154408,327.274890773,-0.341375083797,0.219370231079,0.913969230269,0.612686207723,0.782742746835
617,-2.797766309,10.602115222,-24.673217393,10.965051003,104.782654823,0.103620974426,-0.392670934141,0.913822866391,0.612686207723,0.782742746835
618,-5.102773601,-9.715403705,-24.669264935,10.973940385,242.290418873,0.188991614847,0.359829766859,0.913676479067,0.612686207723,0.782742746835
619,10.333644527,3.719970758,-24.665311844,10.982822572,19.798182923,-0.382727575085,-0.137776694723,0.913530068285,0.612686207723,0.782742746835
620,-10.140699903,4.240709989,-24.661358119,10.991697582,157.305946973,0.375581477890,-0.157063332910,0.913383634034,0.612686207723,0.782742746835
621,4.616599637,-9.984961072,-24.657403760,11.000565431,294.813711023,-0.170985171725,0.369813373025,0.913237176303,0.612686207723,0.782742746835
622,3.343298182,10.489510053,-24.653448767,11.009426138,72.321475073,-0.123825858579,-0.388500372335,0.913090695080,0.612686207723,0.782742746835
623,-9.558486847,-5.480676706,-24.649493140,11.018279719,209.829239124,0.354018031369,0.202988026156,0.912944190355,0.612686207723,0.782742746835
624,10.758905937,-2.417323948,-24.645536877,11.027126191,347.337003174,-0.398477997676,0.089530516609,0.912797662116,0.612686207723,0.782742746835
625,-6.305453960,9.057250492,-24.641579979,11.035965572,124.844767224,0.233535331834,-0.335453721936,0.912651110351,0.612686207723,0.782742746835
626,-1.469814670,-10.946561334,-24.637622446,11.044797879,262.352531274,0.054437580374,0.405428197537,0.912504535049,0.612686207723,0.782742746835
627,8.484865876,7.084464365,-24.633664277,11.053623129,39.860295324,-0.314254291692,-0.262387569080,0.912357936199,0.612686207723,0.782742746835
628,-11.050771857,0.507985937,-24.629705472,11.062441338,177.368059374,0.409287846553,-0.018814293980,0.912211313790,0.612686207723,0.782742746835
629,7.811572607,-7.845506092,-24.625746031,11.071252523,314.875823424,-0.289317503952,0.290574299690,0.912064667809,0.612686207723,0.782742746835
630,-0.460813472,11.070470064,-24.621785953,11.080056701,92.383587474,0.017067165611,-0.410017409790,0.911917998247,0.612686207723,0.782742746835
631,-7.143873061,-8.481023421,-24.617825237,11.088853889,229.891351524,0.264587891159,0.314111978543,0.911771305091,0.612686207723,0.782742746835
632,11.005235690,1.429157815,-24.613863885,11.097644104,7.399115574,-0.407601321857,-0.052931770914,0.911624588330,0.612686207723,0.782742746835
633,-9.087487153,6.385162957,-24.609901895,11.106427361,144.906879624,0.336573598245,-0.236487516913,0.911477847953,0.612686207723,0.782742746835
634,2.389601378,-10.855300920,-24.605939267,11.115203678,282.414643674,-0.088503754731,0.402048182224,0.911331083948,0.612686207723,0.782742746835
635,5.575027703,9.626102170,-24.601976000,11.123973071,59.922407724,-0.206482507519,-0.356522302611,0.911184296303,0.612686207723,0.782742746835
636,-10.621550646,-3.334735797,-24.598012095,11.132735556,197.430171774,0.393390764666,0.123508733235,0.911037485008,0.612686207723,0.782742746835
637,10.092513798,-4.719532845,-24.594047551,11.141491150,334.937935824,-0.373796807337,0.174797512779,0.910890650051,0.612686207723,0.782742746835
638,-4.257247274,10.305517685,-24.590082368,11.150239868,112.445699874,0.157675824961,-0.381685840203,0.910743791421,0.612686207723,0.782742746835
639,-3.825112091,-10.482909457,-24.586116546,11.158981727,249.953463924,0.141670818177,0.388255905821,0.910596909105,0.612686207723,0.782742746835
640,9.909372987,5.149973231,-24.582150084,11.167716744,27.461227974,-0.367013814319,-0.190739749308,0.910450003093,0.612686207723,0.782742746835
641,-10.794049735,2.898518875,-24.578182981,11.176444933,164.968992024,0.399779619811,-0.107352550925,0.910303073374,0.612686207723,0.782742746835
642,6.005957984,-9.435910879,-24.574215238,11.185166312,302.476756074,-0.222442888298,0.349478180709,0.910156119934,0.612686207723,0.782742746835
643,1.946775306,11.023295125,-24.570246855,11.193880895,79.984520124,-0.072102789114,-0.408270189810,0.910009142764,0.612686207723,0.782742746835
644,-8.888529470,-6.818506980,-24.566277830,11.202588700,217.492284174,0.329204795203,0.252537295544,0.909862141852,0.612686207723,0.782742746835
645,11.168628221,-0.977118884,-24.562308164,11.211289741,355.000048224,-0.413652897080,0.036189588303,0.909715117185,0.612686207723,0.782742746835
646,-7.581239192,8.271206324,-24.558337856,11.219984034,132.507812274,0.280786636741,-0.306340974948,0.909568068754,0.612686207723,0.782742746835
647,0.003052606,-11.228671181,-24.554366907,11.228671596,270.015576324,-0.000113059475,0.415876710409,0.909420996545,0.612686207723,0.782742746835
648,7.588469590,8.288137256,-24.550395315,11.237352441,47.523340374,-0.281054429261,-0.306968046506,0.909273900548,0.612686207723,0.782742746835
649,-11.202698307,-0.986237606,-24.546423080,11.246026586,185.031104425,0.414914752098,0.036527318728,0.909126780751,0.612686207723,0.782742746835
650,8.933594948,-6.845364808,-24.542450203,11.254694045,322.538868475,-0.330873886955,0.253532029915,0.908979637142,0.612686207723,0.782742746835
651,-1.964888267,11.090643634,-24.538476682,11.263354834,100.046632525,0.072773639527,-0.410764579037,0.908832469710,0.612686207723,0.782742746835
652,-6.047417606,-9.512461642,-24.534502518,11.272008969,237.554396575,0.223978429866,0.352313394147,0.908685278443,0.612686207723,0.782742746835
653,10.893103456,2.931468468,-24.530527710,11.280656465,15.062160625,-0.403448276137,-0.108572906205,0.908538063330,0.612686207723,0.782742746835
654,-10.020083382,5.200592597,-24.526552258,11.289297336,152.569924675,0.371114199341,-0.192614540642,0.908390824360,0.612686207723,0.782742746835
655,3.878511908,-10.611333743,-24.522576161,11.297931599,290.077688725,-0.143648589201,0.393012360848,0.908243561519,0.612686207723,0.782742746835
656,4.311248752,10.452340250,-24.518599420,11.306559269,67.585452775,-0.159675879718,-0.387123712958,0.908096274798,0.612686207723,0.782742746835
657,-10.247242471,-4.798679853,-24.514622033,11.315180360,205.093216825,0.379527498916,0.177728883426,0.907948964184,0.612686207723,0.782742746835
658,10.805679723,-3.386091607,-24.510644001,11.323794888,342.600980875,-0.400210360127,0.125410800269,0.907801629665,0.612686207723,0.782742746835
659,-5.684818049,9.803376892,-24.506665323,11.332402867,120.108744925,0.210548816626,-0.363088033036,0.907654271231,0.612686207723,0.782742746835
660,-2.432122648,-11.077145762,-24.502685999,11.341004312,257.616508975,0.090078616603,0.410264657857,0.907506888869,0.612686207723,0.782742746835
661,9.282905842,6.530012406,-24.498706029,11.349599239,35.124273025,-0.343811327466,-0.241852311342,0.907359482567,0.612686207723,0.782742746835
662,-11.264403376,1.456586265,-24.494725412,11.358187662,172.632037075,0.417200125038,-0.053947639457,0.907212052315,0.612686207723,0.782742746835
663,7.327642980,-8.689597195,-24.490744149,11.366769596,310.139801125,-0.271394184432,0.321836933136,0.907064598100,0.612686207723,0.782742746835
664,0.466914673,11.365758479,-24.486762238,11.375345055,87.647565175,-0.017293136043,-0.420954017750,0.906917119910,0.612686207723,0.782742746835
665,-8.027790637,-8.071435850,-24.482779679,11.383914054,225.155329225,0.297325579154,0.298942068525,0.906769617735,0.612686207723,0.782742746835
666,11.380172860,0.529328780,-24.478796472,11.392476608,2.663093275,-0.421487883694,-0.019604769615,0.906622091562,0.612686207723,0.782742746835
667,-8.755512489,7.302365946,-24.474812617,11.401032732,140.170857325,0.324278240334,-0.270457997991,0.906474541379,0.612686207723,0.782742746835
668,1.524507481,-11.307274135,-24.470828114,11.409582439,277.678621375,-0.056463240026,0.418787930935,0.906326967175,0.612686207723,0.782742746835
669,6.518707009,9.374436219,-24.466842961,11.418125744,55.186385425,-0.241433592935,-0.347201341462,0.906179368938,0.612686207723,0.782742746835
670,-11.147360604,-2.510970160,-24.462857160,11.426662662,192.694149475,0.412865207556,0.092998894831,0.906031746657,0.612686207723,0.782742746835
671,9.923255408,-5.682661856,-24.458870709,11.435193206,330.201913525,-0.367527978074,0.210468957622,0.905884100319,0.612686207723,0.782742746835
672,-3.481109784,10.901400938,-24.454883608,11.443717392,107.709677575,0.128929991990,-0.403755590295,0.905736429913,0.612686207723,0.782742746835
673,-4.800498984,-10.397543042,-24.450895857,11.452235232,245.217441625,0.177796258659,0.385094186759,0.905588735427,0.612686207723,0.782742746835
674,10.571028706,4.427422274,-24.446907455,11.460746742,22.725205675,-0.391519581695,-0.163978602742,0.905441016849,0.612686207723,0.782742746835
675,-10.793432381,3.878860322,-24.442918403,11.469251936,160.232969725,0.399756754859,-0.143661493422,0.905293274167,0.612686207723,0.782742746835
676,5.342564616,-10.158531753,-24.438928699,11.477750827,297.740733776,-0.197872763540,0.376241916772,0.905145507371,0.612686207723,0.782742746835
677,2.924711175,11.107648386,-24.434938344,11.486243430,75.248497826,-0.108322636105,-0.411394384665,0.904997716447,0.612686207723,0.782742746835
678,-9.666836506,-6.219411883,-24.430947337,11.494729758,212.756261876,0.358030981690,0.230348588265,0.904849901384,0.612686207723,0.782742746835
679,11.337534685,-1.945287522,-24.426955679,11.503209825,350.264025926,-0.419908692033,0.072047686015,0.904702062170,0.612686207723,0.782742746835
680,-7.051112757,9.099487307,-24.422963367,11.511683645,127.771789976,0.261152324331,-0.337018048390,0.904554198794,0.612686207723,0.782742746835
681,-0.948041088,-11.481075844,-24.418970404,11.520151233,265.279554026,0.035112632906,0.425225031242,0.904406311243,0.612686207723,0.782742746835
682,8.460620925,7.831143089,-24.414976787,11.528612601,42.787318076,-0.313356330542,-0.290042336621,0.904258399506,0.612686207723,0.782742746835
683,-11.536914759,-0.059417421,-24.410982516,11.537067764,180.295082126,0.427293139219,0.002200645208,0.904110463570,0.612686207723,0.782742746835
684,8.553357101,-7.754936425,-24.406987592,11.545516734,317.802846176,-0.316791003754,0.287219867598,0.903962503425,0.612686207723,0.782742746835
685,-1.069376464,11.504365029,-24.402992015,11.553959526,95.310610226,0.039606535714,-0.426087593660,0.903814519057,0.612686207723,0.782742746835
686,-6.987660617,-9.212035818,-24.398995782,11.562396154,232.818374276,0.258802245073,0.341186511789,0.903666510455,0.612686207723,0.782742746835
687,11.383418186,2.074082761,-24.394998895,11.570826630,10.326138326,-0.421608080953,-0.076817880052,0.903518477608,0.612686207723,0.782742746835
688,-9.801932343,6.164509332,-24.391001354,11.579250968,147.833902376,0.363034531235,-0.228315160450,0.903370420503,0.612686207723,0.782742746835
689,3.065800876,-11.174745726,-24.387003156,11.587669181,285.341666426,-0.113548180600,0.413879471322,0.903222339128,0.612686207723,0.782742746835
690,5.291644824,10.318313630,-24.383004304,11.596081283,62.849430476,-0.195986845344,-0.382159764092,0.903074233472,0.612686207723,0.782742746835
691,-10.879695901,-4.036872837,-24.379004795,11.604487287,200.357194526,0.402951700038,0.149513808775,0.902926103522,0.612686207723,0.782742746835
692,10.756998413,-4.375629604,-24.375004630,11.612887207,337.864958576,-0.398407348615,0.162060355694,0.902777949267,0.612686207723,0.782742746835
693,-4.979777328,10.500285287,-24.371003809,11.621281055,115.372722626,0.184436197349,-0.388899455084,0.902629770694,0.612686207723,0.782742746835
694,-3.423377055,-11.114390985,-24.367002330,11.629668844,252.880486676,0.126791742793,0.411644110557,0.902481567791,0.612686207723,0.782742746835
695,10.039185174,5.887188000,-24.363000195,11.638050589,30.388250726,-0.371821673123,-0.218043999991,0.902333340548,0.612686207723,0.782742746835
696,-11.387510572,2.442099212,-24.358997402,11.646426301,167.896014776,0.421759650814,-0.090448118946,0.902185088950,0.612686207723,0.782742746835
697,6.752030435,-9.499702873,-24.354993951,11.654795994,305.403778826,-0.250075201299,0.351840847132,0.902036812988,0.612686207723,0.782742746835
698,1.439252074,11.574016036,-24.350989841,11.663159681,82.911542876,-0.053305632374,-0.428667260602,0.901888512648,0.612686207723,0.782742746835
699,-8.885758063,-7.567537344,-24.346985074,11.671517374,220.419306926,0.329102150493,0.280279160900,0.901740187918,0.612686207723,0.782742746835
700,11.672225729,-0.422478902,-24.342979647,11.679869087,357.927070976,-0.432304656634,0.015647366737,0.901591838787,0.612686207723,0.782742746835
701,-8.327301543,8.201854363,-24.338973562,11.688214833,135.434835026,0.308418575649,-0.303772383813,0.901443465242,0.612686207723,0.782742746835
702,0.600448106,-11.681132313,-24.334966816,11.696554623,272.942599077,-0.022238818732,0.432634530122,0.901295067271,0.612686207723,0.782742746835
703,7.453046306,9.025326304,-24.330959411,11.704888471,50.450363127,-0.276038752071,-0.334271344579,0.901146644863,0.612686207723,0.782742746835
704,-11.600412430,-1.621687283,-24.326951346,11.713216390,187.958127177,0.429644904832,0.060062491980,0.900998198005,0.612686207723,0.782742746835
705,9.656072692,-6.644901989,-24.322942621,11.721538392,325.465891227,-0.357632321924,0.246107481085,0.900849726686,0.612686207723,0.782742746835
706,-2.633387676,11.430431125,-24.318933234,11.729854490,102.973655277,0.097532876905,-0.423349300924,0.900701230892,0.612686207723,0.782742746835
707,-5.783461654,-10.214503499,-24.314923187,11.738164696,240.481419327,0.214202283491,0.378314944400,0.900552710612,0.612686207723,0.782742746835
708,11.172240974,3.627749457,-24.310912478,11.746469023,17.989183377,-0.413786702746,-0.134361091018,0.900404165834,0.612686207723,0.782742746835
709,-10.696123435,4.875192513,-24.306901107,11.754767483,155.496947427,0.396152719827,-0.180562685684,0.900255596546,0.612686207723,0.782742746835
710,4.597084119,-10.827575918,-24.302889074,11.763060089,293.004711477,-0.170262374769,0.401021330312,0.900107002735,0.612686207723,0.782742746835
711,3.926940162,11.097015261,-24.298876379,11.771346853,70.512475527,-0.145442228220,-0.411000565228,0.899958384389,0.612686207723,0.782742746835
712,-10.398839823,-5.533873973,-24.294863020,11.779627788,208.020239577,0.385142215668,0.204958295311,0.899809741497,0.612686207723,0.782742746835
713,11.413871559,-2.945876937,-24.290848999,11.787902905,345.528003627,-0.422735983673,0.109106553214,0.899661074046,0.612686207723,0.782742746835
714,-6.430830506,9.889089846,-24.286834315,11.796172217,123.035767677,0.238178907626,-0.366262586879,0.899512382024,0.612686207723,0.782742746835
715,-1.939447616,-11.644021899,-24.282818966,11.804435736,260.543531727,0.071831393186,0.431260070349,0.899363665419,0.612686207723,0.782742746835
716,9.302014724,7.280951119,-24.278802954,11.812693475,38.051295777,-0.344519063870,-0.269664856246,0.899214924218,0.612686207723,0.782742746835
717,-11.785455170,0.915312868,-24.274786277,11.820945445,175.559059827,0.436498339620,-0.033900476582,0.899066158409,0.612686207723,0.782742746835
718,8.077573832,-8.641908138,-24.270768935,11.829191658,313.066823877,-0.299169401177,0.320070671793,0.898917367980,0.612686207723,0.782742746835
719,-0.118709120,11.836836888,-24.266750929,11.837432127,90.574587927,0.004396634085,-0.438401366206,0.898768552920,0.612686207723,0.782742746835
720,-7.913637334,-8.814429510,-24.262732257,11.845666863,228.082351977,0.293097679042,0.326460352205,0.898619713215,0.612686207723,0.782742746835
721,11.797521346,1.154702385,-24.258712919,11.853895879,5.590116027,-0.436945235044,-0.042766755010,0.898470848853,0.612686207723,0.782742746835
722,-9.485691203,7.122607247,-24.254692915,11.862119186,143.097880077,0.351321896409,-0.263800268393,0.898321959822,0.612686207723,0.782742746835
723,2.184713851,-11.667558487,-24.250672245,11.870336797,280.605644127,-0.080915327833,0.432131795824,0.898173046111,0.612686207723,0.782742746835
724,6.274720379,10.086020222,-24.246650908,11.878548722,58.113408177,-0.232397051069,-0.373556304503,0.898024107706,0.612686207723,0.782742746835
725,-11.447695432,-3.200814444,-24.242628904,11.886754974,195.621172227,0.423988719718,0.118548683125,0.897875144595,0.612686207723,0.782742746835
726,10.610608568,-5.376332738,-24.238606233,11.894955565,333.128936277,-0.392985502517,0.199123434758,0.897726156766,0.612686207723,0.782742746835
727,-4.195160186,11.139372648,-24.234582894,11.903150506,110.636700327,0.155376303203,-0.412569357322,0.897577144207,0.612686207723,0.782742746835
728,-4.434206160,-11.055217401,-24.230558886,11.911339809,248.144464378,0.164229857776,0.409452496332,0.897428106905,0.612686207723,0.782742746835
729,10.744714756,5.160052804,-24.226534211,11.919523486,25.652228428,-0.397952398368,-0.191113066821,0.897279044848,0.612686207723,0.782742746835
730,-11.416211217,3.455457371,-24.222508867,11.927701547,163.159992478,0.422822637683,-0.127979902638,0.897129958024,0.612686207723,0.782742746835
731,6.087999376,-10.266516053,-24.218482853,11.935874006,300.667756528,-0.225481458383,0.380241335314,0.896980846420,0.612686207723,0.782742746835
732,2.447504187,11.690587479,-24.214456171,11.944040872,78.175520578,-0.090648303239,-0.432984721457,0.896831710024,0.612686207723,0.782742746835
733,-9.708220828,-6.971770563,-24.210428818,11.952202158,215.683284628,0.359563734387,0.258213724555,0.896682548824,0.612686207723,0.782742746835
734,11.876001444,-1.418009240,-24.206400796,11.960357876,353.191048678,-0.439851905349,0.052518860755,0.896533362807,0.612686207723,0.782742746835
735,-7.804456960,9.073898619,-24.202372103,11.968508035,130.698812728,0.289053961486,-0.336070319223,0.896384151961,0.612686207723,0.782742746835
736,-0.374821670,-11.970785997,-24.198342739,11.976652649,268.206576778,0.013882284060,0.443362444330,0.896234916273,0.612686207723,0.782742746835
737,8.368214588,8.579523142,-24.194312705,11.984791727,45.714340828,-0.309933873640,-0.317760116381,0.896085655731,0.612686207723,0.782742746835
738,-11.973966311,-0.674082779,-24.190281999,11.992925282,183.222104878,0.443480233758,0.024966028870,0.895936370323,0.612686207723,0.782742746835
739,9.290858969,-7.596395231,-24.186250621,12.001053325,320.729868928,-0.344105887753,0.281347971531,0.895787060037,0.612686207723,0.782742746835
740,-1.720662794,11.885269224,-24.182218571,12.009175866,98.237632978,0.063728251633,-0.440195156441,0.895637724858,0.612686207723,0.782742746835
741,-6.764189667,-9.932827755,-24.178185849,12.017292917,235.745397028,0.250525543216,0.367882509433,0.895488364776,0.612686207723,0.782742746835
742,11.705127222,2.756873200,-24.174152454,12.025404489,13.253161078,-0.433523230451,-0.102106414825,0.895338979778,0.612686207723,0.782742746835
743,-10.500310916,5.877826799,-24.170118386,12.033510594,150.760925128,0.388900404286,-0.217697288856,0.895189569852,0.612686207723,0.782742746835
744,3.774726864,-11.434677013,-24.166083645,12.041611241,288.268689178,-0.139804698672,0.423506556027,0.895040134984,0.612686207723,0.782742746835
745,4.943968671,10.988748752,-24.162048229,12.049706443,65.776453228,-0.183109950782,-0.406990694528,0.894890675162,0.612686207723,0.782742746835
746,-11.075752659,-4.766356311,-24.158012140,12.057796210,203.284217278,0.410213061437,0.176531715206,0.894741190375,0.612686207723,0.782742746835
747,11.394177029,-3.969660357,-24.153975376,12.065880553,340.791981328,-0.422006556630,0.147024457654,0.894591680608,0.612686207723,0.782742746835
748,-5.724074584,10.630873330,-24.149937938,12.073959483,118.299745378,0.212002762367,-0.393736049245,0.894442145851,0.612686207723,0.782742746835
749,-2.962276770,-11.713259069,-24.145899824,12.082033011,255.807509428,0.109713954440,0.433824409948,0.894292586089,0.612686207723,0.782742746835
750,10.103225740,6.640434880,-24.141861035,12.090101147,33.315273478,-0.374193545932,-0.245942032576,0.894143001312,0.612686207723,0.782742746835
751,-11.943313096,1.929466794,-24.137821571,12.098163903,170.823037528,0.442344929490,-0.071461733105,0.893993391506,0.612686207723,0.782742746835
752,7.508288484,-9.496641404,-24.133781430,12.106221289,308.330801578,-0.278084758649,0.351727459393,0.893843756658,0.612686207723,0.782742746835
753,0.879095151,12.082334613,-24.129740612,12.114273316,85.838565628,-0.032559079682,-0.447493874543,0.893694096756,0.612686207723,0.782742746835
754,-8.815568858,-8.320840569,-24.125699118,12.122319995,223.346329678,0.326502550282,0.308179280325,0.893544411788,0.612686207723,0.782742746835
755,12.129013610,0.180817539,-24.121656947,12.130361336,0.854093729,-0.449222726293,-0.006696945887,0.893394701740,0.612686207723,0.782742746835
756,-9.071703413,8.065041066,-24.117614098,12.138397349,138.361857779,0.335989015294,-0.298705224667,0.893244966601,0.612686207723,0.782742746835
757,1.242156065,-12.082746484,-24.113570572,12.146428046,275.869621829,-0.046005780194,0.447509129035,0.893095206358,0.612686207723,0.782742746835
758,7.250638234,9.754946620,-24.109526367,12.154453437,53.377385879,-0.268542156818,-0.361294319263,0.892945420997,0.612686207723,0.782742746835
759,-11.943642538,-2.296772813,-24.105481484,12.162473533,190.885149929,0.442357131052,0.085065659739,0.892795610507,0.612686207723,0.782742746835
760,10.365143952,-6.378446312,-24.101435922,12.170488343,328.392913979,-0.383894220462,0.236238752314,0.892645774874,0.612686207723,0.782742746835
761,-3.336550368,11.712525015,-24.097389680,12.178497879,105.900678029,0.123575939561,-0.433797222790,0.892495914087,0.612686207723,0.782742746835
762,-5.455011498,-10.897416401,-24.093342760,12.186502151,243.408442079,0.202037462900,0.403608014865,0.892346028131,0.612686207723,0.782742746835
763,11.390926631,4.353464051,-24.089295159,12.194501168,20.916206129,-0.421886171509,-0.161239409287,0.892196116996,0.612686207723,0.782742746835
764,-11.347471156,4.487291074,-24.085246878,12.202494943,158.423970179,0.420276709495,-0.166195965693,0.892046180667,0.612686207723,0.782742746835
765,5.339643896,-10.981079636,-24.081197917,12.210483484,295.931734229,-0.197764588755,0.406706653168,0.891896219133,0.612686207723,0.782742746835
766,3.482600952,11.711636162,-24.077148274,12.218466801,73.439498279,-0.128985220426,-0.433764302297,0.891746232380,0.612686207723,0.782742746835
767,-10.485900464,-6.287435607,-24.073097951,12.226444907,210.947262329,0.388366683849,0.232867985459,0.891596220396,0.612686207723,0.782742746835
768,11.986889983,-2.448560323,-24.069046946,12.234417809,348.455026379,-0.443958888277,0.090687419385,0.891446183168,0.612686207723,0.782742746835
769,-7.189460001,9.908969074,-24.064995258,12.242385520,125.962790429,0.266276296325,-0.366998854589,0.891296120684,0.612686207723,0.782742746835
770,-1.393033830,-12.170886740,-24.060942889,12.250348048,263.470554479,0.051593845565,0.450773582959,0.891146032930,0.612686207723,0.782742746835
771,9.254503126,8.038670491,-24.056889837,12.258305403,40.978318529,-0.342759375025,-0.297728536700,0.890995919894,0.612686207723,0.782742746835
772,-12.261975900,0.324071694,-24.052836102,12.266257597,178.486082579,0.454147255566,-0.012002655318,0.890845781562,0.612686207723,0.782742746835
773,8.828408159,-8.527327183,-24.048781684,12.274204639,315.993846629,-0.326978079979,0.315826932711,0.890695617923,0.612686207723,0.782742746835
774,-0.750151736,12.259216776,-24.044726582,12.282146539,93.501610679,0.027783397619,-0.454045065790,0.890545428964,0.612686207723,0.782742746835
775,-7.732837164,-9.552453981,-24.040670796,12.290083306,231.009374729,0.286401376455,0.353794591896,0.890395214671,0.612686207723,0.782742746835
776,12.162387587,1.821400542,-24.036614326,12.298014952,8.517138779,-0.450458799518,-0.067459279323,0.890244975032,0.612686207723,0.782742746835
